AppID;Name;Release_Date;Primary_Genre;All_Tags;Price_USD;Review_Score_Pct_SteamDB;Total_Reviews;Positive_Reviews;Steam_Deck_Status;Estimated_Owners;24h_Peak_Players;Is_DLC?
107410;Arma 3;12/9/2013;Action;"Military;Action;Multiplayer;Shooter;Simulation;Realistic;First-Person;Open World;Tactical;FPS;War;Co-op;Sandbox;Strategy;Singleplayer;Moddable;Combat;Online Co-op;Team-Based;Third-Person Shooter";29,99;89,41;295745;267104;Unsupported;8872350;9734;No
418370;Resident Evil 7 Biohazard;23/1/2017;Action;"Horror;Survival Horror;First-Person;Singleplayer;VR;Gore;Atmospheric;Zombies;Psychological Horror;Action;Violent;Survival;Puzzle;Multiplayer;Story Rich;Adventure;FPS;Exploration;Shooter;Classic";19,99;93,96;120545;114883;Verified;3616350;1625;No
2001120;Split Fiction;6/3/2025;Action;"Co-op;Split Screen;Local Co-Op;Female Protagonist;Action-Adventure;Online Co-Op;Fantasy;3D Platformer;Sci-fi;Story Rich;Co-op Campaign;Third Person;Adventure;Multiplayer;Action;Local Multiplayer;Psychological Horror;Puzzle Platformer;Platformer;Funny";49,99;95,69;120198;116685;Verified;3605940;8058;No
21690;Resident Evil 5;15/9/2009;Action;"Co-op;Action;Zombies;Co-op Campaign;Online Co-Op;Horror;Third-Person Shooter;Multiplayer;Adventure;Third Person;Survival Horror;Local Co-op;Shooter;Singleplayer;Female Protagonist;Quick-Time Events;Gore;Survival;Split Screen;Atmospheric";19,99;85,65;63334;55084;Playable;1900020;1567;No
1401590;Disney Dreamlight Valley;5/12/2023;Action;"Relaxing;Life Sim;Character Customization;Exploration;Adventure;Simulation;Sandbox;Fantasy;Casual;Singleplayer;Story Rich;Family Friendly;Farming Sim;Cooking;Crafting;Fishing;Immersive Sim;Magic;3D;Choose Your Own Adventure";39,99;90,13;23982;22101;Verified;719460;3473;No
3028330;Battlefield™ REDSEC;28/10/2025;Action;"Free to Play;Multiplayer;Action;Singleplayer;FPS;Military;Shooter;War;Modern;Battle Royale;Realistic;Epic;Combat;Tactical;Destruction;PvP;Atmospheric;Violent;Co-op;Sandbox";0;45,24;16232;7299;Unknown;486960;35;Yes
1290000;PowerWash Simulator;14/7/2022;Casual;"Casual;Cleaning;Relaxing;Simulation;Multiplayer;First-Person;3D;Sandbox;Co-op;Funny;Online Co-Op;Immersive Sim;Colorful;Family Friendly;Wholesome;Story Rich;Singleplayer;Realistic;Indie;Cozy";24,99;94,71;57924;55849;Verified;1737720;1572;No
1465360;SnowRunner;17/5/2021;Adventure;"Simulation;Automobile Sim;Multiplayer;Adventure;Driving;Exploration;Realistic;Open World;Sandbox;First-Person;Third Person;Atmospheric;Snow;Immersive Sim;Racing;Physics;Nature;ATV;Team-Based;PvE";29,99;88,64;53579;48305;Verified;1607370;4273;No
3977290;Rewind 99;11/3/2026;Action;"Early Access;Simulation;Casual;Action;Co-op;Character Customization;Life Sim;First-Person;Open World;Management;Base Building;Sandbox;Exploration;Immersive Sim;3D;Cartoony;Collectathon;Colorful;1990s;Building;Funny";11,99;74,31;415;328;Unsupported;12450;24;No
1857950;VEIN;24/10/2025;Action;"Early Access;Survival;Open World;Zombies;Base Building;Co-op;Multiplayer;Post-apocalyptic;Exploration;Crafting;RPG;Sandbox;Simulation;Survival Horror;Action;Immersive Sim;Character Customization;First-Person;Dark;Action RPG;Third-Person Shooter";19,99;86,89;10240;9126;Playable;307200;729;No
1284210;Guild Wars 2®;23/8/2022;Adventure;"MMORPG;Adventure;RPG;Free to Play;Character Customization;Fantasy;Massively Multiplayer;Third Person;PvP;3D;Multiplayer;Atmospheric;Class-Based;Combat;Strategy;Crafting;Online Co-op;Exploration;Story Rich;Singleplayer";0;86,57;27724;24490;Playable;831720;5573;No
3932890;Escape from Tarkov;15/11/2025;Action;"Psychological Horror;Extraction Shooter;Gun Customization;Tactical;Shooter;Looter Shooter;FPS;Military;Multiplayer;First-Person;Survival Horror;PvE;Realistic;PvP;Survival;Massively Multiplayer;Action;Online Co-op;War;Simulation";49,99;47,9;51531;24638;Unsupported;1545930;18819;No
250900;The Binding of Isaac: Rebirth;4/11/2014;Action;"Action Roguelike;Roguelike;Indie;Replay Value;Difficult;Pixel Graphics;Dungeon Crawler;Great Soundtrack;Singleplayer;Dark;2D;Local Co-op;Gore;Remake;Procedural Generation;Rougelite;Atmospheric;Co-op;Action;Horror";14,99;96,22;392382;381393;Verified;11771460;22110;No
1096530;Solasta: Crown of the Magister;27/5/2021;Adventure;"RPG;Dungeons & Dragons;Co-op Campaign;Character Customization;Multiplayer;CRPG;Choices Matter;Story Rich;Fantasy;Adventure;Strategy RPG;Strategy;Singleplayer;Combat;Class-Based;Party-Based RPG;Controller;Online Co-op;Team-Based;Level Editor";29,99;85,04;22084;19182;Playable;662520;738;No
921570;OCTOPATH TRAVELER™;7/6/2019;RPG;"RPG;JRPG;Pixel Graphics;Turn-Based;Story Rich;Turn-Based Combat;Singleplayer;Great Soundtrack;Open World;Strategy;2.5D;Adventure;Choices Matter;Anime;Multiple Endings;Casual;Party-Based RPG;Sandbox;Management;Simulation";59,99;83,86;16545;14193;Playable;496350;538;No
2933130;The Lord of the Rings: Return to Moria™;27/8/2024;Action;"Dwarves;Base Building;Open World Survival Craft;Survival;Exploration;Online Co-Op;Crafting;Building;Adventure;Multiplayer;Action-Adventure;Open World;PvE;Sandbox;RPG;Action;Character Customization;Third Person;Singleplayer;Fantasy";29,99;79,65;11879;9684;Playable;356370;973;No
552990;World of Warships;15/11/2017;Action;"Vehicular Combat;Shooter;Naval Combat;PvP;Multiplayer;Third-Person Shooter;Team-Based;War;Military;World War II;Historical;Naval;Free to Play;Simulation;Realistic;3D;PvE;Online Co-op;Action;Co-op";0;75,85;154695;118462;Playable;4640850;48865;No
3501070;Car Service Together;4/2/2026;Indie;"Early Access;Automobile Sim;Sandbox;Driving;Building;Simulation;3D;Casual;Racing;Realistic;Co-op;Family Friendly;FPS;Multiplayer;Automation;Management;Online Co-op;Relaxing;Physics;Resource Management;Singleplayer";19,99;79,13;3369;2759;Playable;101070;321;No
1476970;IdleOn;6/11/2025;Casual;"Idler;Incremental;Free to Play;MMORPG;Pixel Graphics;Multiplayer;RPG;Management;Crafting;Resource Management;Sandbox;Massively Multiplayer;Indie;Casual;Simulation;Character Customization;PvE;Old School;Cute;Early Access";0;76,59;28739;22375;Playable;862170;11389;No
427410;Abiotic Factor;22/7/2025;Action;"Survival;Online Co-Op;Open World Survival Craft;Crafting;Base Building;Sci-fi;Exploration;Co-op Campaign;Multiplayer;Early Access;First-Person;Sandbox;FPS;Science;Building;Immersive Sim;Adventure;PvE;Simulation;Aliens";34,99;94,1;54919;52618;Playable;1647570;6419;No
438100;VRChat;1/2/2017;Adventure;"VR;Free to Play;Multiplayer;Anime;Memes;Funny;Massively Multiplayer;First-Person;Open World;Early Access;Simulation;Casual;Adventure;MMORPG;Sandbox;Comedy;Dating Sim;Survival Horror;Action;Atmospheric";0;74,73;262297;197566;Verified;7868910;52757;No
322170;Geometry Dash;22/12/2014;Action;"Difficult;Music;Level Editor;Great Soundtrack;2D;Rhythm;Precision Platformer;Singleplayer;Platformer;Colorful;Character Customization;Indie;Side Scroller;Arcade;Psychological Horror;Family Friendly;Action;Funny;Casual;Strategy";4,99;92,29;594360;553207;Playable;17830800;66613;No
2280350;Turbo Dismount® 2;13/3/2026;Action;"Action;Simulation;Racing;Funny;Destruction;Sandbox;Puzzle;3D;Colorful;Stylized;Cinematic;Comedy;Dark Humor;Family Friendly;Third Person;First-Person;Memes;Character Customization;Physics;Level Editor";19,99;89,52;690;662;Verified;20700;23;No
2495100;Hello Kitty Island Adventure;30/1/2025;Action;"Cozy;Open World;Adventure;Cute;Simulation;Life Sim;Exploration;Casual;Colorful;Relaxing;Crafting;Famiily Friendly;Cooking;Story Rich;Immersive Sim;Action;Puzzle;3D;Multiplayer;Horror";39,99;91,44;11544;10861;Verified;346320;938;No
2948190;World of Sea Battle;21/10/2025;Action;"Early Access;MMORPG;Naval Combat;Open World;Pirates;Massively Multiplayer;Naval;Action;Sailing;Sandbox;Management;Third Person;Historical;Exploration;Realistic;PvP;PvE;Combat;Crafting;Inventory Management;Economy";0;72,98;7169;5354;Playable;215070;3016;No
1874000;Life is Strange: Double Exposure;29/10/2024;Action;"Choices Matter;LGBTQ+;Female Protagonist;Story Rich;Choose Your Own Adventure;Romance;Third Person;Mystery;Action;Emotional;Atmospheric;Adventure;Stylized;Cinematic;Supernatural;Singleplayer;Narrative;Multiple Endings;Great Sountrack;Political";49,99;67,81;9688;6686;Playable;290640;110;No
264710;Subnautica;23/1/2018;Adventure;"Open World Survival Craft;Survival;Horror;Underwater;Open World;Exploration;Crafting;Base Building;Singleplayer;Adventure;First-Person;Multiplayer;Sci-fi;Atmospheric;Aliens;Sandbox;Survival Horror;VR;Action;Indie";29,99;96,07;360425;349875;Verified;10812750;40677;No
1407200;World of Tanks;28/4/2021;Action;"Tanks;Vehicular Combat;PvP;Multiplayer;Tactical;Military;War;Team-Based;Strategy;Wargame;Shooter;Third-Person Shooter;Third Person;Realistic;Free to Play;Action;3D;Combat;Historical;World War II";0;79,38;98723;79302;Playable;2961690;9598;No
3419520;Quarantine Zone: The Last Check;12/1/2026;Indie;"Zombies;Simulation;Singleplayer;Post-apocalyptic;Choices Matter;First-Person;Realistic;3D;Military;Resource Management;Atmospheric;Management;Dark Humor;Immersive Sim;Base Building;Life Sim;Building;Emotional;Combat;Multiple Endings";19,99;80,32;11901;9786;Playable;357030;610;No
637650;FINAL FANTASY XV WINDOWS EDITION;6/3/2018;RPG;"RPG;Open World;JRPG;Fantasy;Story Rich;Great Soundtrack;Singleplayer;Adventure;Action;Multiplayer;Action RPG;Third Person;Anime;Hack and Slash;Atmospheric;Online Co-op;Co-op;Violent;First-Person;Nudity";34,99;81,99;57096;47512;Verified;1712880;556;No
440900;Conan Exiles;8/5/2018;Action;"Survival;Open World;Nudity;Building;Open World Survival Craft;Crafting;Multiplayer;Sandbox;RPG;Massively Multiplayer;Adventure;Action;Online Co-op;Exploration;Singleplayer;Co-op;Fantasy;Violent;Gore;PvP";39,99;78,1;114617;90514;Unsupported;3438510;28751;No
1272320;Diplomacy is Not an Option;4/10/2024;Action;"Resource Management;Medieval;Historical;Zombies;Colony Sim;Base Building;Difficult;Action RTS;Survival;RTS;War;Strategy;Simulation;PvE;Tower Defense;Real-Time with Pause;Isometric;Military;Tactical;Level Editor";29,99;83,29;11926;10183;Playable;357780;753;No
1142710;Total War: WARHAMMER III;16/2/2022;Action;"Strategy;Turn-Based Strategy;Grand Strategy;RTS;Fantasy;Real Time Tactics;War;Dark Fantasy;Dwarves;Action;Tactical;Multiplayer;Atmospheric;Co-op;Colorful;PvP;Singleplayer;Online Co-op;Story Rich;Tower Defense";59,99;69,82;142968;100633;Unsupported;4289040;26283;No
221100;DayZ;13/12/2018;Action;"Survival;Open World;Zombies;Online Co-Op;Multiplayer;Post-apocalyptic;Shooter;PvP;FPS;Massively Multiplayer;Sandbox;Action;Horror;Survival Horror;Co-op;Adventure;First-Person;Simulation;Atmospheric;Choose Your Own Adventure";49,99;77,12;460855;357932;Unsupported;13825650;54281;No
1371980;No Rest for the Wicked;18/4/2024;Action;"Early Access;Action RPG;Souls-like;Online Co-Op;Hack and Slash;Combat;Open World;Exploration;RPG;Isometric;Cinematic;Character Customization;Colorful;Controller;3D;Action;Immersive Sim;Dark Fantasy;Stylized;Atmospheric;Gothic";39,99;79,15;77128;61832;Verified;2313840;2037;No
3681010;Nioh 3;5/2/2026;Action;"Action;Action RPG;Souls-like;RPG;Open World;Hack and Slash;Difficult;Third Person;Dark Fantasy;Fantasy;Ninja;Atmospheric;Historical;Character Customization;Story Rich;JRPG;Singleplayer;Multiplayer;Female Protagonist;Co-op";69,99;78,16;17762;14160;Unsupported;532860;1903;No
1471410;SYNTHETIK 2;11/11/2021;Action;"Early Access;Roguelite;Top-Down Shooter;Action Roguelike;Twin Stick Shooter;Moddable;Top-Down;Shooter;Perma Death;Character Customization;Rougelike;Gun Customization;PvE;Action;Colorful;Sci-fi;Tactical;Class-Based;Controller;3D;Tutorial";19,99;77,75;3351;2694;Playable;100530;115;No
2456740;inZOI;27/3/2025;Adventure;"Life Sim;Character Customization;Simulation;Realistic;Singleplayer;Building;Family Friendly;Romance;Sandbox;Immersive Sim;Dating Sim;Modern;Cats;City Builder;Relaxing;Sexual Content;Moddable;Casual;Cute;Early Access";39,99;75,46;30692;23524;Unsupported;920760;2340;No
1966720;Lethal Company;23/10/2023;Action;"Online Co-Op;Horror;First-Person;Co-op;Survival Horror;Funny;Exploration;Psychological Horror;Sci-fi;PvE;Atmospheric;Procedural Generation;Aliens;Time Management;Adventure;Dungeon Crawler;Action;Early Access;Action-Adventure;Perma Death";9,99;96,12;507525;492421;Playable;15225750;5029;No
1677110;Lightyear Frontier;19/3/2024;Early Access;"Early Access;Crafting;Base Building;Mechs;Open World Survival Craft;Farming Sim;Online Co-Op;Resource Management;Agriculture;Exploration;Relaxing;Singleplayer;Sandbox;Co-op;Open World;First-Person;Management;Atmospheric;Survival;Sci-fi;Mining";24,99;81,54;4446;3747;Verified;133380;382;No
251570;7 Days to Die;25/7/2024;Action;"Survival;Zombies;Multiplayer;Open World;Open World Survival Craft;Base Building;Post-apocalyptic;Online Co-Op;Voxel;Building;Exploration;Sandbox;FPS;Simulation;Horror;Tower Defense;Character Customization;Action;Strategy;Procedural Generation";44,99;86,36;399129;347759;Verified;11973870;23977;No
275850;No Man's Sky;12/8/2016;Action;"Open World;Space;Open World Survival Craft;Exploration;Sci-fi;Survival;Multiplayer;Procedural Generation;Adventure;Sandbox;First-Person;Singleplayer;Atmospheric;Crafting;Space Sim;Indie;Action;Simulation;VR;FPS";59,99;84,14;406950;345300;Verified;12208500;8713;No
945360;Among Us;16/11/2018;Casual;"Multiplayer;Social Deduction;Online Co-Op;Space;Survival;2D;Funny;Psychological;Party Game;Co-op;Cartoony;Local Multiplayer;Casual;PvP;Sci-fi;Action;Minigames;Colorful;Top-Down;Aliens";4,99;91,24;729847;671153;Playable;21895410;9385;No
976730;Halo: The Master Chief Collection;3/12/2019;Action;"Great Soundtrack;FPS;Classic;Multiplayer;Story Rich;Sci-fi;Co-op;First-Person;Shooter;Epic;Action;Singleplayer;Aliens;Lore-Rich;Beautiful;Space;Atmospheric;Adventure;Horror;Online Co-op";39,99;91,06;258463;237907;Playable;7753890;5865;No
1551360;Forza Horizon 5;8/11/2021;Action;"Racing;Open World;Driving;Multiplayer;Automobile Sim;Realistic;Simulation;Adventure;Arcade;Exploration;First-Person;Co-op;Online Co-op;VR;Sports;Singleplayer;Atmospheric;PvP;Beautiful;Action";59,99;88,23;272774;243122;Playable;8183220;15856;No
2437170;SMITE 2;27/8/2024;Action;"Early Access;MOBA;Action;Third Person;Strategy;Mythology;Adventure;Competitive;Casual;RPG;Multiplayer;Massively Multiplayer;PvP;Team-Based;Online Co-op;Combat;Co-op;God Game;Action-Adventure;MMORPG;Open World";0;54,84;21669;11938;Playable;650070;8018;No
1608070;CRISIS CORE –FINAL FANTASY VII– REUNION;13/12/2022;Action;"Action;RPG;JRPG;Adventure;Action RPG;Action-Adventure;Party-Based RPG;Spectacle fighter;3D;3D Platformer;Cinematic;Third Person;Realistic;Fantasy;Magic;Sci-fi;Story Rich;Singleplayer;Controller;Anime";49,99;86,99;8516;7629;Verified;255480;112;No
1328670;Mass Effect™ Legendary Edition;14/5/2021;Action;"Story Rich;RPG;Choices Matter;Sci-fi;Singleplayer;Space;Character Customization;Third-Person Shooter;Action;Action RPG;Sexual Content;Romance;Shooter;Great Soundtrack;Nudity;Atmospheric;Female Protagonist;Combat;Classic;Military";59,99;89,7;64753;59031;Playable;1942590;3652;No
2697000;The Legend of Khiimori;3/3/2026;Adventure;"Early Access;Horses;Historical;Exploration;Open World;Nature;Survival;Female Protagonist;Mythology;Simulation;Life Sim;Adventure;Cute;Transportation;Realistic;3D;Third Person;Singleplayer;Controller;Casual;Relaxing";29,99;82,28;1668;1437;Playable;50040;256;No
570;Dota 2;9/7/2013;Action;"Free to Play;MOBA;Multiplayer;Strategy;eSports;Team-Based;Competitive;Action;Online Co-Op;PvP;Difficult;Co-op;RTS;RPG;Tower Defense;Fantasy;Character Customization;Replay Value;Action RPG;Simulation";0;80,47;2712553;2192442;Playable;81376590;562235;No
1284190;The Planet Crafter;10/4/2024;Adventure;"Base Building;Open World Survival Craft;Survival;Online Co-Op;Co-op;Building;Crafting;Space;Open World;Exploration;Automation;Sandbox;Resource Management;First-Person;Sci-fi;Singleplayer;Adventure;Story Rich;Immersive Sim;Aliens";23,99;94,44;70057;67285;Verified;2101710;4746;No
1190000;Car Mechanic Simulator 2021;11/8/2021;Racing;"Simulation;Automobile Sim;Sandbox;Realistic;Moddable;Driving;Racing;Singleplayer;3D;Education;First-Person;Puzzle;Immersive Sim;Co-op;Open World;Atmospheric;Adventure;Minigames;VR;Indie";24,99;93,85;36493;34955;Verified;1094790;1691;No
1129580;Medieval Dynasty;23/9/2021;Action;"Building;Crafting;Multiplayer;Medieval;Co-op;Survival;Open World;Base Building;Sandbox;Immersive Sim;RPG;Singleplayer;Simulation;Atmospheric;Management;Realistic;Adventure;First-Person;Historical;Agriculture";34,99;88,95;50747;45928;Playable;1522410;3304;No
1265920;Life is Strange Remastered;1/2/2022;Action;"Choices Matter;Story Rich;Female Protagonist;Multiple Endings;LGBTQ+;Emotional;Romance;Third Person;Mystery;Adventure;Action;Cinematic;Singleplayer;Stylized;Supernatural;Narrative;Great Soundtrack;Sexual Content;Atmospheric;Gore";39,99;88,8;9664;8834;Playable;289920;200;No
1358700;STRANGER OF PARADISE FINAL FANTASY ORIGIN;6/4/2023;Action;"Action;RPG;Adventure;Action RPG;JRPG;Spectacle fighter;3D;Third Person;Dark Fantasy;Atmospheric;Dark;Fantasy;Souls-like;Multiplayer;PvP;Singleplayer;Online Co-op;Story Rich;Violent;Hack and Slash";39,99;81,05;4418;3700;Unsupported;132540;101;No
585420;Trailmakers;18/9/2019;Action;"Space;Family Friendly;Action;Co-op Campaign;Online Co-Op;Singleplayer;Adventure;Action-Adventure;Flight;Colorful;Physics;Sandbox;Building;Vehicular Combat;Open World;Multiplayer;Racing;Crafting;Exploration;Survival";24,99;90,18;35598;32739;Playable;1067940;1885;No
4000;Garry's Mod;29/11/2006;Casual;"Sandbox;Moddable;Multiplayer;Physics;Building;Casual;Funny;First-Person;Singleplayer;FPS;Simulation;Comedy;Online Co-op;Shooter;Co-op;Action;Indie;PvP;Realistic;Exploration";9,99;96,17;1237407;1198548;Playable;37122210;28794;No
595520;FINAL FANTASY XII THE ZODIAC AGE;1/2/2018;RPG;"RPG;JRPG;Fantasy;Singleplayer;Story Rich;Great Soundtrack;Open World;Adventure;Exploration;Classic;Party-Based RPG;Real-Time with Pause;Action;Third Person;Anime;Turn-Based;Strategy;Remake;Atmospheric;Female Protagonist";49,99;86,77;9784;8731;Verified;293520;411;No
799960;Wizard101;6/9/2018;Adventure;"Colorful;MMORPG;Deckbuilding;PvP;Crafting;Free to Play;Nostalgia;Magic;Card Game;Turn-Based Combat;Open World;Massively Multiplayer;Characet Customization;RPG;Family Friendly;Strategy;Adventure;Fantasy;Funny;Casual";0;80,63;9236;7640;Unsupported;277080;713;No
2968420;PowerWash Simulator 2;23/10/2025;Casual;"Casual;Cleaning;Simulation;Relaxing;Local Multiplayer;Sandbox;Multiplayer;Online Co-Op;Local Co-Op;First-Person;Immersive Sim;3D;Split Screen;Family Friendly;Colorful;Realistic;Atmospheric;Singleplayer;Co-op;Funny";24,99;88,88;10769;9844;Verified;323070;1601;No
244210;Assetto Corsa;19/12/2014;Indie;"Racing;Automobile Sim;Simulation;Multiplayer;Driving;VR;Realistic;Sports;Open World;Moddable;Controller;Singleplayer;Physics;First-Person;Replay Value;Indie;Action;TrackIR;Artificial Intelligence;Early Access";19,99;91,67;169525;157347;Unsupported;5085750;14609;No
3354750;skate.;16/9/2025;Action;"Multiplayer;Skateboarding;Free to Play;Action;Controller;Character Customization;Online Co-Op;Sports;Sandbox;Third Person;Early Access;Parkour;Skating;Simulation;Funny;Exploration;Realistic;Physics;Immersive Sim;PvP";0;68,66;85109;58973;Unsupported;2553270;2558;No
2406770;Bodycam;7/6/2024;Action;"Early Access;FPS;Tactical;Realistic;Shooter;Multiplayer;Simulation;Military;Immersive Sim;First-Person;Team-Based;Co-op;PvP;Zombies;Horror;Action;Physics;Combat;Wargame;VR;Fast-Paced";33,32;74,82;42989;32614;Unsupported;1289670;497;No
1943950;Escape the Backrooms;23/10/2025;Action;"Horror;Multiplayer;Online Co-Op;Psychological Horror;Co-op;Survival Horror;First-Person;Escape Room;Exploration;Adventure;3D;Action;Singleplayer;Indie;Stealth;Action-Adventure;Casual;Dungeon Crawler;Early Access;Sexual Content";9,99;89,45;138870;125818;Playable;4166100;6281;No
2707930;Palia;25/3/2024;Adventure;"Free to Play;Multiplayer;Life Sim;Cozy;Farming Sim;Exploration;Building;Crafting;Relaxing;Casual;Online Co-op;Cute;Dating Sim;RPG;Co-op;Nature;Mystery;Simulation;Atmospheric;MMORPG";0;84,93;41703;36037;Playable;1251090;13926;No
550;Left 4 Dead 2;16/11/2009;Action;"Zombies;Co-op;FPS;Multiplayer;Shooter;Online Co-Op;Action;Survival;Horror;First-Person;Gore;Team-Based;Moddable;Survival Horror;Post-apocalyptic;Singleplayer;Adventure;Local Co-op;Replay Value;Tactical";9,99;96,79;1033461;1007925;Verified;31003830;30603;No
3873970;NASCAR 25;11/11/2025;Racing;"Racing;Sports;Driving;Automobile Sim;Arcade;Simulation;Singleplayer;Multiplayer;Physics;Realistic;3D;Controller;VR;PvP";49,99;69,48;1571;1129;Unknown;47130;326;No
2918310;Mama's Sleeping Angels;11/3/2026;Action;"Horror;Multiplayer;Procedural Generation;Adventure;Exploration;Female Protagonist;Choices Matter;Supernatural;Surreal;First-Person;Comedy;Platformer;Stylized;Dark;Team-Based;Demons;Magic;Retro;Singleplayer;Stealth";9,99;87,88;845;791;Playable;25350;34;No
1938090;Call of Duty®;27/10/2022;Action;"FPS;Multiplayer;Shooter;Singleplayer;Action;Military;First-Person;War;Modern;Tactical;Violent;Co-op;Realistic;Story Rich;Atmospheric;Online Co.op;Gore;Third-Person Shooter;Battle Royale";0;58,36;771140;451156;Unsupported;23134200;35534;No
1173820;FINAL FANTASY VI;23/2/2022;RPG;"RPG;2D;Singleplayer;JRPG;Adventure;Class-Based;Fantasy;Emotional;Exploration;Pixel Graphics;Lore-Rich;Nostalgia;Magic;Party-Based RPG;Turn-Based Combat;Remake;Retro;Story Rich;Great Soundtrack;Female Protagonist";17,99;88,76;4654;4285;Playable;139620;216;No
2294660;The Quinfall;6/2/2026;Massively Multiplayer;"Massively Multiplayer;MMORPG;Open World;RPG;Character Customization;Multiplayer;Medieval;Adventure;Action RPG;PvP;PvE;Hunting;Cooking;Building;Fishing;Crafting;Mining;Naval;Agriculture;Magic";9,99;52,34;12181;6393;Playable;365430;2984;No
3347400;GIRLS' FRONTLINE 2: EXILIUM;10/2/2025;Action;"Strategy;Anime;RPG;Free to Play;Sexual Content;Turn-Based Strategy;Turn-Based Combat;Strategy RPG;3D;Story Rich;Sci-fi;Military;Visual Novel;Cute;Female Protagonist;Turn-Based Tactics;Gun Customization;Singleplayer;Dating Sim;Great Soundtrack";0;66,31;3035;2061;Playable;91050;587;No
2244210;Echoes of Aincrad;9/7/2026;Action;"JRPG;Anime;Action RPG;Hack and Slash;3D;Fantasy;RPG;Singleplayer;Realistic;Dark";69,99;0;0;;Unknown;0;0;No
1812450;Bellwright;23/4/2024;Action;"Survival;Open World;City Builder;Medieval;Crafting;Online Co-Op;Multiplayer;Building;Simulation;RPG;Co-op;Strategy;Life Sim;Exploration;Singleplayer;Action;Early Access;Third Person;War;3D";29,99;79,08;19766;15940;Unknown;592980;2810;No
1072420;DRAGON QUEST BUILDERS™ 2;10/12/2019;Action;"RPG;Open World Survival Craft;Adventure;Action;Building;Sandbox;Crafting;JRPG;Anime;Cute;Co-op;Open World;Multiplayer;Third Person;Colorful;Voxel;Survival;Singleplayer;Platformer;Character Customization";49,99;89,51;7923;7317;Unsupported;237690;261;No
1206560;WorldBox - God Simulator;2/12/2021;Indie;"Sandbox;God Game;Simulation;Pixel Graphics;Colony Sim;Life Sim;Destruction;Building;Artificial Intelligence;Fantasy;Political Sim;Indie;Medieval;Relaxing;Management;Procedural Generation;Politics;Mythology;Idler;Early Access";19,99;93,57;54178;51615;Verified;1625340;2056;No
3059520;F1® 25;30/5/2025;Racing;"Racing;Sports;Simulation;Multiplayer;Driving;VR;Automobile Sim;PvP;Co-op;Online Co-Op;Singleplayer;Controller;Realistic;Split Screen;Competitive;Arcade";59,99;85,58;25067;21895;Unsupported;752010;5015;No
2840770;Avatar: Frontiers of Pandora™;17/6/2024;Action;"Open World;Adventure;Action;Multiplayer;Online Co-Op;Exploration;Singleplayer;First-Person;Shooter;Character Customization;Story Rich;Sci-fi;Atmospheric;3D;Co-op;Third Person;Immersive Sim;Beautiful;RPG;FPS";29,99;75,94;14025;10868;Unsupported;420750;1364;No
1172380;STAR WARS Jedi: Fallen Order™;14/11/2019;Action;"Action-Adventure;Souls-like;Third Person;Open World;Story Rich;Swordplay;Sci-fi;Exploration;Action;Platformer;Space;RPG;Puzzle;Adventure;Fighting;Metroidvania;Fantasy;Hack and Slash;Atmospheric;Family Friendly";39,99;87,43;171832;151982;Playable;5154960;1832;No
1145350;Hades II;25/9/2025;Action;"Action;Roguelike;Roguelite;Hack and Slash;Mythology;Action Roguelike;RPG;Female Protagonist;Dungeon Crawler;Action RPG;Story Rich;Isometric;Singleplayer;Indie;Hand-drawn;Atmospheric;Souls-like;Difficult;LGBTQ+;Perma Death";29,99;94,34;119000;113880;Verified;3570000;5890;No
2069250;High On Life 2;13/2/2026;Action;"Action;Singleplayer;Adventure;FPS;Action-Adventure;3D;Comedy;Shooter;First-Person;Aliens;Sci-fi;Dark Humor;Futuristic;Space;Combat;Violent;Controller;PvE;Indie;Open World";59,99;69,81;2275;1637;Verified;68250;101;No
2753900;The King is Watching;21/7/2025;Indie;"Roguelike;Base Building;RTS;Tower Defense;Dark Fantasy;Fantasy;Strategy;Resource Management;City Builder;Roguelite;Pixel Graphics;Tactical;Medieval;Real Time Tactics;Time Management;Auto Battler;Replay Value;Deckbuilding;Combat;Automation";14,99;86,12;9665;8559;Playable;289950;597;No
346110;ARK: Survival Evolved;27/8/2017;Action;"Open World Survival Craft;Survival;Multiplayer;Open World;Dinosaurs;Crafting;Building;Adventure;Base Building;Co-op;Action;Sandbox;First-Person;Massively Multiplayer;Singleplayer;Early Access;Dragons;RPG;Sci-fi;Indie";14,99;82,76;767824;639797;Verified;23034720;30025;No
1196590;Resident Evil Village;6/5/2021;Action;"Survival Horror;Horror;First-Person;Singleplayer;Action;Sexual Content;Zombies;Gore;Story Rich;VR;FPS;Atmospheric;Violent;Dark;Psychological Horror;Survival;Adventure;Multiplayer;Open World;Nudity";39,99;94,32;147480;140976;Verified;4424400;3014;No
9900;Star Trek Online;31/1/2012;Massively Multiplayer;"Free to Play;Sci-fi;Massively Multiplayer;Space;MMORPG;RPG;Open World;Multiplayer;Character Customization;Action;Third Person;Adventure;Singleplayer;Co-op;PvE;Online Co-op;PvP;Strategy;Action RPG;Tactical";0;77,6;21045;16636;Playable;631350;1336;No
